,ISO3,year,Food,"Cereals, primary",Agriculture,Livestock,Crops
5254,KEN,1991,106.71,137.51,107.71,111.81,105.44
5255,KEN,1992,104.35,136.58,105.14,107.42,103.88
5256,KEN,1993,100.56,112.67,101.34,102.5,100.7
5257,KEN,1994,99.87,155.06,100.56,100.16,100.79
5258,KEN,1995,101.05,134.54,101.8,98.09,103.85
5259,KEN,1996,95.15,108.7,96.05,95.52,96.34
5260,KEN,1997,91.37,106.52,92.27,97.43,89.41
5261,KEN,1998,99.03,112.05,99.53,94.53,102.3
5262,KEN,1999,98.15,104.86,98.83,99.5,98.46
5263,KEN,2000,89.92,94.03,90.56,93.38,89.0
5264,KEN,2001,98.39,117.46,99.03,98.24,99.47
5265,KEN,2002,97.91,104.0,98.53,103.43,95.81
5266,KEN,2003,97.59,110.75,98.15,104.67,94.54
5267,KEN,2004,98.89,102.59,99.47,109.88,93.7
5268,KEN,2005,106.61,111.53,107.18,114.58,103.09
5269,KEN,2006,105.76,118.47,106.17,115.6,100.95
5270,KEN,2007,108.62,106.04,108.79,117.89,103.76
5271,KEN,2008,106.0,80.68,106.01,120.31,98.08
5272,KEN,2009,104.59,79.39,104.62,123.67,94.08
5273,KEN,2010,111.0,116.74,111.05,119.87,106.16
5274,KEN,2011,102.94,106.12,103.12,117.44,95.19
5275,KEN,2012,103.35,121.4,103.38,110.8,99.27
5276,KEN,2013,106.4,114.07,106.38,108.91,104.99
5277,KEN,2014,104.48,102.92,104.46,105.59,103.83
5278,KEN,2015,102.0,107.21,101.99,108.76,98.24
5279,KEN,2016,93.52,89.86,93.55,85.65,97.93
5280,KEN,2017,86.64,83.45,86.68,75.31,92.98
5281,KEN,2018,93.99,106.55,93.93,79.27,102.05
5282,KEN,2019,99.4,101.98,99.32,98.32,99.87
5283,KEN,2020,113.66,106.61,113.51,94.44,124.07
5284,KEN,2021,101.68,87.13,101.56,92.4,106.63
5285,KEN,2022,98.47,81.17,98.38,83.87,106.41
5286,KEN,2023,105.64,105.43,105.49,89.68,114.25
5287,KGZ,1998,84.47,127.25,88.84,93.27,84.29
5288,KGZ,1999,90.7,125.45,95.2,96.31,94.05
5289,KGZ,2000,92.77,118.93,97.48,97.0,97.98
5290,KGZ,2001,97.77,135.99,101.69,98.06,105.43
5291,KGZ,2002,92.94,129.21,95.72,98.87,92.48
5292,KGZ,2003,94.5,120.92,97.32,96.38,98.29
5293,KGZ,2004,95.79,124.58,99.26,93.16,105.54
5294,KGZ,2005,90.75,117.28,94.25,92.28,96.28
5295,KGZ,2006,91.99,107.72,95.4,92.22,98.67
5296,KGZ,2007,93.61,99.9,96.29,92.93,99.75
5297,KGZ,2008,94.28,101.29,96.94,94.18,99.79
5298,KGZ,2009,99.21,130.22,100.08,94.95,105.35
5299,KGZ,2010,95.21,103.77,96.73,96.1,97.39
5300,KGZ,2011,94.51,101.3,96.85,94.86,98.9
5301,KGZ,2012,92.51,88.09,94.09,94.46,93.71
5302,KGZ,2013,95.39,111.43,96.35,94.44,98.32
5303,KGZ,2014,95.06,85.65,95.85,99.48,92.11
5304,KGZ,2015,102.33,107.96,101.88,99.92,103.91
5305,KGZ,2016,102.6,106.39,102.27,100.6,103.98
5306,KGZ,2017,102.07,101.7,102.14,100.7,103.62
5307,KGZ,2018,101.95,103.38,102.23,100.98,103.52
5308,KGZ,2019,101.63,102.89,101.93,101.74,102.12
5309,KGZ,2020,99.67,104.61,99.7,100.94,98.43
5310,KGZ,2021,93.14,73.97,93.18,99.72,86.45
5311,KGZ,2022,97.78,100.39,97.87,103.14,92.46
5312,KGZ,2023,96.9,86.11,96.67,103.67,89.46
5313,KHM,1961,55.15,71.0,57.18,46.99,58.09
5314,KHM,1962,48.55,59.44,50.04,48.99,50.14
5315,KHM,1963,58.19,74.62,59.32,52.29,59.95
5316,KHM,1964,60.66,77.08,62.19,57.28,62.63
5317,KHM,1965,55.18,67.75,56.92,60.7,56.58
5318,KHM,1966,52.59,63.1,54.38,63.0,53.61
5319,KHM,1967,54.35,64.01,56.34,72.24,54.92
5320,KHM,1968,64.86,82.38,66.51,78.5,65.43
5321,KHM,1969,53.75,62.09,55.7,83.34,53.23
5322,KHM,1970,71.7,93.6,71.05,91.22,69.24
5323,KHM,1971,56.23,67.52,55.76,91.7,52.55
5324,KHM,1972,44.02,47.17,44.11,90.53,39.97
5325,KHM,1973,31.73,25.81,31.94,88.78,26.86
5326,KHM,1974,25.18,15.82,25.78,80.51,20.89
5327,KHM,1975,30.4,27.06,30.54,66.24,27.35
5328,KHM,1976,32.0,29.69,32.73,59.31,30.35
5329,KHM,1977,32.24,29.38,32.89,56.19,30.8
5330,KHM,1978,32.65,31.96,33.39,54.83,31.47
5331,KHM,1979,24.28,18.04,24.56,48.56,22.41
5332,KHM,1980,43.3,54.42,42.77,48.43,42.26
5333,KHM,1981,40.92,46.43,40.41,57.54,38.88
5334,KHM,1982,49.72,58.13,49.06,85.05,45.84
5335,KHM,1983,51.08,58.5,50.6,90.7,47.02
5336,KHM,1984,38.02,35.16,37.97,101.06,32.33
5337,KHM,1985,46.83,48.54,47.0,111.11,41.26
5338,KHM,1986,49.94,53.94,50.15,111.45,44.67
5339,KHM,1987,45.07,44.75,45.46,114.4,39.3
5340,KHM,1988,54.87,59.21,54.79,122.6,48.73
5341,KHM,1989,55.02,61.06,54.92,130.44,48.17
5342,KHM,1990,50.84,55.21,51.07,121.52,44.77
5343,KHM,1991,48.21,50.59,48.99,122.32,42.44
5344,KHM,1992,46.07,44.4,46.92,135.52,39.0
5345,KHM,1993,45.08,44.69,45.62,133.38,37.77
5346,KHM,1994,40.55,38.9,41.49,122.94,34.21
5347,KHM,1995,48.49,55.51,48.91,117.46,42.79
5348,KHM,1996,45.24,50.91,45.68,113.53,39.61
5349,KHM,1997,43.23,47.52,43.6,112.68,37.43
5350,KHM,1998,42.05,46.9,42.43,110.23,36.37
5351,KHM,1999,46.34,53.34,46.51,110.54,40.79
5352,KHM,2000,46.83,52.72,46.95,124.28,40.04
5353,KHM,2001,46.77,53.01,46.67,123.2,39.83
5354,KHM,2002,44.02,48.52,43.86,117.1,37.31
5355,KHM,2003,51.54,59.73,51.23,119.68,45.12
5356,KHM,2004,48.46,51.97,47.91,121.03,41.37
5357,KHM,2005,61.89,72.78,61.22,126.53,55.38
5358,KHM,2006,66.32,75.75,65.52,128.92,59.86
5359,KHM,2007,68.65,80.85,67.67,121.49,62.86
5360,KHM,2008,73.55,85.26,72.79,113.07,69.19
5361,KHM,2009,75.97,90.32,75.1,109.73,72.0
5362,KHM,2010,80.43,95.35,79.52,106.33,77.13
5363,KHM,2011,90.81,99.4,89.67,107.16,88.11
5364,KHM,2012,92.44,104.68,91.34,103.48,90.26
5365,KHM,2013,92.32,103.62,91.57,103.34,90.52
5366,KHM,2014,98.34,99.41,97.75,103.32,97.25
5367,KHM,2015,98.79,97.34,98.72,98.52,98.74
5368,KHM,2016,102.88,103.24,103.53,98.16,104.01
5369,KHM,2017,106.1,110.98,107.64,97.59,108.53
5370,KHM,2018,106.92,113.29,109.36,96.4,110.52
5371,KHM,2019,104.06,110.13,107.43,96.45,108.42
5372,KHM,2020,102.91,109.03,107.5,83.78,109.62
5373,KHM,2021,108.05,118.43,112.79,85.24,115.25
5374,KHM,2022,105.07,113.66,110.09,85.93,112.25
5375,KHM,2023,111.13,125.42,116.12,82.57,119.12
5376,KIR,1961,86.72,,86.72,93.75,86.0
5377,KIR,1962,78.47,,78.47,91.95,77.1
5378,KIR,1963,69.94,,69.94,90.12,67.88
5379,KIR,1964,73.35,,73.35,102.51,70.37
5380,KIR,1965,92.41,,92.41,100.34,91.6
5381,KIR,1966,88.12,,88.12,87.51,88.18
5382,KIR,1967,98.98,,98.98,87.0,100.2
5383,KIR,1968,73.78,,73.78,86.93,72.43
5384,KIR,1969,74.11,,74.11,86.28,72.87
5385,KIR,1970,76.43,,76.43,85.12,75.54
5386,KIR,1971,85.4,,85.4,84.65,85.48
5387,KIR,1972,64.52,,64.52,83.84,62.55
5388,KIR,1973,81.83,,81.83,82.93,81.71
5389,KIR,1974,98.04,,98.04,82.8,99.6
5390,KIR,1975,61.78,,61.78,83.53,59.56
5391,KIR,1976,80.0,,80.0,84.78,79.51
5392,KIR,1977,81.58,,81.58,85.75,81.15
5393,KIR,1978,94.65,,94.65,86.75,95.45
5394,KIR,1979,86.78,,86.78,86.65,86.8
5395,KIR,1980,78.42,,78.42,85.67,77.68
5396,KIR,1981,96.01,,96.01,85.62,97.07
5397,KIR,1982,88.25,,88.25,85.28,88.56
5398,KIR,1983,72.98,,72.98,84.79,71.77
5399,KIR,1984,102.25,,102.25,84.28,104.08
5400,KIR,1985,101.01,,101.01,83.53,102.79
5401,KIR,1986,105.54,,105.54,82.8,107.86
5402,KIR,1987,109.58,,109.58,81.63,112.44
5403,KIR,1988,113.87,,113.87,80.25,117.31
5404,KIR,1989,79.02,,79.02,79.27,79.0
5405,KIR,1990,64.71,,64.71,78.22,63.33
5406,KIR,1991,70.47,,70.47,77.42,69.77
5407,KIR,1992,70.92,,70.92,76.88,70.31
5408,KIR,1993,70.08,,70.08,76.43,69.43
5409,KIR,1994,69.76,,69.76,75.54,69.17
5410,KIR,1995,69.06,,69.06,76.76,68.27
5411,KIR,1996,78.85,,78.85,75.97,79.14
5412,KIR,1997,77.65,,77.65,75.23,77.9
5413,KIR,1998,79.89,,79.89,73.91,80.5
5414,KIR,1999,78.78,,78.78,71.99,79.48
5415,KIR,2000,72.94,,72.94,79.55,72.26
5416,KIR,2001,72.48,,72.48,84.72,71.23
5417,KIR,2002,72.36,,72.36,92.23,70.33
5418,KIR,2003,71.29,,71.29,90.49,69.32
5419,KIR,2004,86.12,,86.12,90.22,85.7
5420,KIR,2005,85.18,,85.18,92.11,84.47
5421,KIR,2006,97.72,,97.72,95.9,97.9
5422,KIR,2007,99.61,,99.61,101.17,99.45
5423,KIR,2008,98.07,,98.07,101.68,97.7
5424,KIR,2009,96.15,,96.15,100.42,95.71
5425,KIR,2010,94.81,,94.81,100.65,94.21
5426,KIR,2011,93.34,,93.34,100.12,92.65
5427,KIR,2012,93.38,,93.38,100.91,92.61
5428,KIR,2013,93.18,,93.18,97.68,92.72
5429,KIR,2014,91.76,,91.76,99.87,90.93
5430,KIR,2015,91.25,,91.25,100.1,90.35
5431,KIR,2016,116.99,,116.99,100.03,118.72
5432,KIR,2017,115.39,,115.39,100.61,116.9
5433,KIR,2018,103.03,,103.03,101.53,103.19
5434,KIR,2019,89.2,,89.2,105.18,87.57
5435,KIR,2020,87.73,,87.73,101.9,86.28
5436,KIR,2021,86.23,,86.23,101.44,84.68
5437,KIR,2022,87.29,,87.29,101.34,85.85
5438,KIR,2023,88.98,,88.98,101.32,87.72
5439,KNA,1961,612.79,,620.27,161.68,813.41
5440,KNA,1962,591.87,,597.97,163.26,781.06
5441,KNA,1963,552.87,,557.05,168.03,720.9
5442,KNA,1964,599.1,,603.61,173.82,784.62
5443,KNA,1965,564.32,,568.84,178.01,733.45
5444,KNA,1966,587.6,,593.48,183.7,766.07
5445,KNA,1967,573.73,,575.93,188.21,739.23
5446,KNA,1968,580.91,,582.02,193.94,745.46
5447,KNA,1969,481.57,,482.66,202.65,600.59
5448,KNA,1970,625.2,,625.58,209.18,800.96
5449,KNA,1971,546.01,,546.47,208.35,688.87
5450,KNA,1972,505.61,,506.74,212.65,630.6
5451,KNA,1973,453.78,,456.22,212.15,559.02
5452,KNA,1974,466.41,,469.17,217.04,575.35
5453,KNA,1975,469.82,,473.54,216.4,581.83
5454,KNA,1976,643.93,,647.99,221.48,827.62
5455,KNA,1977,691.53,,693.96,222.47,892.54
5456,KNA,1978,711.0,,712.3,228.45,916.08
5457,KNA,1979,750.48,,750.3,233.01,968.17
5458,KNA,1980,702.66,,702.75,235.41,899.58
5459,KNA,1981,683.49,,684.05,240.48,870.87
5460,KNA,1982,705.54,,705.57,239.78,901.74
5461,KNA,1983,589.77,,590.4,242.61,736.87
5462,KNA,1984,628.56,,629.15,236.99,794.32
5463,KNA,1985,580.4,,581.05,250.55,720.25
5464,KNA,1986,572.34,,573.0,249.65,709.19
5465,KNA,1987,573.41,,574.08,247.32,711.7
5466,KNA,1988,600.04,,600.7,252.15,747.49
5467,KNA,1989,562.85,,563.54,244.21,698.03
5468,KNA,1990,418.17,,418.9,250.29,489.91
5469,KNA,1991,483.02,,483.25,258.15,578.05
5470,KNA,1992,615.33,,615.1,253.26,767.49
5471,KNA,1993,504.03,,503.89,237.61,616.04
5472,KNA,1994,443.09,,442.95,245.31,526.2
5473,KNA,1995,438.22,,438.1,246.29,518.88
5474,KNA,1996,467.09,,466.97,243.92,560.91
5475,KNA,1997,627.42,,627.06,243.7,788.52
5476,KNA,1998,518.82,,518.45,234.7,637.96
5477,KNA,1999,434.55,,434.29,240.55,515.88
5478,KNA,2000,409.87,,409.57,207.87,494.51
5479,KNA,2001,413.72,,413.41,228.64,491.24
5480,KNA,2002,408.45,,408.15,205.91,493.33
5481,KNA,2003,412.9,,412.6,219.05,494.12
5482,KNA,2004,510.48,,510.09,211.58,635.81
5483,KNA,2005,264.2,,264.02,191.83,294.43
5484,KNA,2006,97.69,,97.66,127.44,85.12
5485,KNA,2007,105.44,,105.4,143.06,89.54
5486,KNA,2008,113.11,,113.07,159.91,93.34
5487,KNA,2009,108.56,,108.52,149.96,91.07
5488,KNA,2010,105.9,,105.88,148.71,87.85
5489,KNA,2011,119.32,,119.3,143.17,109.24
5490,KNA,2012,104.96,,104.96,105.48,104.74
5491,KNA,2013,102.0,,102.0,93.76,105.47
5492,KNA,2014,100.98,,100.98,98.6,101.98
5493,KNA,2015,99.71,,99.71,103.69,98.03
5494,KNA,2016,99.31,,99.31,97.7,99.98
5495,KNA,2017,95.41,,95.42,74.08,104.4
5496,KNA,2018,96.44,,96.46,75.53,105.28
5497,KNA,2019,96.88,,96.89,64.14,110.69
5498,KNA,2020,95.88,,95.9,66.29,108.37
5499,KNA,2021,101.27,,101.28,77.32,111.38
5500,KNA,2022,105.09,,105.09,94.61,109.5
5501,KNA,2023,102.93,,102.93,91.64,107.68
5502,KOR,1961,46.17,186.52,47.42,8.68,83.76
5503,KOR,1962,42.58,160.76,43.84,7.91,77.55
5504,KOR,1963,46.18,180.22,47.2,9.85,82.24
5505,KOR,1964,54.1,196.02,55.57,11.7,96.71
5506,KOR,1965,53.65,182.59,55.35,11.67,96.32
5507,KOR,1966,56.23,199.91,58.39,11.54,102.34
5508,KOR,1967,51.05,180.64,53.1,11.09,92.49
5509,KOR,1968,50.87,164.94,53.2,11.91,91.93
5510,KOR,1969,57.04,195.32,59.24,14.09,101.59
5511,KOR,1970,55.63,183.55,57.73,14.74,98.05
5512,KOR,1971,55.62,179.76,57.94,15.47,97.78
5513,KOR,1972,54.66,175.25,58.16,16.44,97.31
5514,KOR,1973,54.62,177.13,58.13,17.11,96.61
5515,KOR,1974,56.7,180.56,60.01,18.92,98.55
5516,KOR,1975,64.51,190.81,67.84,21.93,110.9
5517,KOR,1976,70.29,207.45,73.89,22.52,122.08
5518,KOR,1977,73.96,215.07,77.76,23.37,128.79
5519,KOR,1978,79.35,225.19,82.73,25.16,136.74
5520,KOR,1979,82.68,210.43,85.48,30.86,136.71
5521,KOR,1980,69.48,138.55,71.74,32.34,108.69
5522,KOR,1981,75.6,178.46,77.41,31.39,120.58
5523,KOR,1982,76.85,177.92,79.12,31.99,123.32
5524,KOR,1983,77.79,182.88,79.69,35.28,121.34
5525,KOR,1984,79.41,186.88,81.12,40.55,119.17
5526,KOR,1985,81.72,178.21,83.0,45.42,118.25
5527,KOR,1986,83.95,174.16,85.32,48.0,120.32
5528,KOR,1987,83.65,167.06,84.86,51.79,115.89
5529,KOR,1988,87.6,178.61,88.64,52.92,122.15
5530,KOR,1989,87.97,172.35,89.07,51.12,124.66
5531,KOR,1990,85.54,161.26,86.45,53.64,117.22
5532,KOR,1991,84.04,148.65,84.91,55.17,112.81
5533,KOR,1992,91.79,147.17,92.85,66.22,117.83
5534,KOR,1993,91.62,129.57,93.07,69.63,115.06
5535,KOR,1994,91.48,136.35,92.76,71.06,113.1
5536,KOR,1995,96.52,127.62,97.5,72.8,120.66
5537,KOR,1996,100.34,141.04,100.87,78.16,122.17
5538,KOR,1997,102.54,142.93,102.94,82.7,121.92
5539,KOR,1998,100.71,131.93,101.13,84.88,116.37
5540,KOR,1999,105.03,136.84,105.59,87.57,122.49
5541,KOR,2000,105.05,137.65,105.65,82.96,126.94
5542,KOR,2001,104.28,141.72,104.7,80.1,127.78
5543,KOR,2002,99.9,127.25,100.23,82.33,117.01
5544,KOR,2003,97.04,116.25,97.2,83.37,110.17
5545,KOR,2004,98.17,126.88,98.34,76.32,119.0
5546,KOR,2005,97.92,121.0,98.07,78.3,116.63
5547,KOR,2006,98.28,117.78,98.41,81.98,113.83
5548,KOR,2007,98.69,111.42,98.78,84.59,112.09
5549,KOR,2008,101.46,120.32,101.55,86.59,115.58
5550,KOR,2009,102.82,120.22,102.92,90.9,114.19
5551,KOR,2010,97.71,106.84,97.81,89.3,105.78
5552,KOR,2011,93.21,102.59,93.31,82.66,103.31
5553,KOR,2012,96.36,97.8,96.43,92.58,100.05
5554,KOR,2013,100.06,100.63,100.07,98.63,101.42
5555,KOR,2014,102.75,100.13,102.74,98.99,106.25
5556,KOR,2015,99.45,101.49,99.44,101.47,97.53
5557,KOR,2016,97.8,98.38,97.83,99.54,96.22
5558,KOR,2017,96.48,92.17,96.48,97.86,95.18
5559,KOR,2018,98.64,90.52,98.63,101.62,95.83
5560,KOR,2019,99.33,87.56,99.31,103.32,95.54
5561,KOR,2020,97.62,82.06,97.62,107.2,88.64
5562,KOR,2021,100.19,90.52,100.17,106.64,94.11
5563,KOR,2022,99.13,86.97,99.12,108.15,90.65
5564,KOR,2023,99.39,85.47,99.38,109.41,89.98
5565,KWT,1961,49.01,,50.1,79.75,8.01
5566,KWT,1962,44.74,,45.76,72.11,8.34
5567,KWT,1963,45.36,,46.29,73.08,8.26
5568,KWT,1964,34.25,,35.16,53.87,8.59
5569,KWT,1965,39.41,,40.24,62.23,9.03
5570,KWT,1966,37.78,,38.57,59.21,9.26
5571,KWT,1967,28.77,,29.54,43.63,9.54
5572,KWT,1968,25.42,0.07,26.19,37.41,10.26
5573,KWT,1969,35.29,0.11,35.93,53.38,11.15
5574,KWT,1970,36.64,0.16,37.12,55.52,11.0
5575,KWT,1971,36.44,0.18,36.93,53.81,12.96
5576,KWT,1972,33.11,0.35,33.6,49.72,10.72
5577,KWT,1973,32.07,0.4,32.55,45.59,14.02
5578,KWT,1974,23.9,0.14,24.33,29.14,17.49
5579,KWT,1975,19.42,0.4,19.86,24.18,13.72
5580,KWT,1976,19.98,0.43,20.45,24.65,14.48
5581,KWT,1977,22.23,0.34,22.74,27.88,15.45
5582,KWT,1978,20.37,1.56,21.17,25.2,15.45
5583,KWT,1979,24.58,2.52,25.38,32.42,15.38
5584,KWT,1980,27.1,2.34,27.86,35.91,16.42
5585,KWT,1981,24.14,4.15,24.88,29.98,17.64
5586,KWT,1982,19.87,4.84,20.51,23.9,15.71
5587,KWT,1983,28.52,7.12,29.12,39.0,15.09
5588,KWT,1984,33.07,6.79,33.85,46.48,15.93
5589,KWT,1985,42.34,26.6,43.25,54.03,27.93
5590,KWT,1986,48.42,25.88,48.79,57.63,36.24
5591,KWT,1987,48.88,26.95,49.38,55.82,40.24
5592,KWT,1988,48.13,27.97,48.59,50.01,46.59
5593,KWT,1989,47.57,18.01,48.03,50.74,44.19
5594,KWT,1990,49.4,17.55,49.64,53.94,43.54
5595,KWT,1991,8.74,10.43,8.75,3.73,15.89
5596,KWT,1992,15.34,1.36,15.31,16.47,13.68
5597,KWT,1993,32.97,7.74,32.96,33.62,32.03
5598,KWT,1994,46.93,12.18,46.91,51.12,40.94
5599,KWT,1995,61.58,19.0,61.58,68.2,52.18
5600,KWT,1996,59.36,32.03,59.42,61.41,56.6
5601,KWT,1997,70.89,33.33,70.96,77.76,61.29
5602,KWT,1998,73.74,54.88,73.77,80.72,63.88
5603,KWT,1999,71.12,54.87,71.23,74.96,65.94
5604,KWT,2000,72.34,67.11,72.53,72.32,72.83
5605,KWT,2001,68.75,75.42,68.9,69.4,68.2
5606,KWT,2002,72.44,109.05,72.52,72.52,72.52
5607,KWT,2003,77.9,169.74,77.97,71.86,86.63
5608,KWT,2004,76.2,73.67,76.21,67.81,88.13
5609,KWT,2005,79.63,74.05,79.57,68.96,94.62
5610,KWT,2006,80.71,101.29,80.64,64.95,102.91
5611,KWT,2007,83.65,152.07,83.66,69.18,104.21
5612,KWT,2008,75.43,97.49,75.4,58.93,98.79
5613,KWT,2009,90.46,79.75,90.31,85.05,97.77
5614,KWT,2010,82.94,112.96,82.95,72.4,97.92
5615,KWT,2011,113.25,185.02,113.12,100.06,131.67
5616,KWT,2012,110.23,131.34,110.11,105.77,116.27
5617,KWT,2013,103.17,154.63,103.09,82.22,132.72
5618,KWT,2014,103.12,239.22,103.04,95.2,114.17
5619,KWT,2015,94.51,39.53,94.55,93.13,96.56
5620,KWT,2016,102.37,21.26,102.42,111.68,89.27
5621,KWT,2017,101.51,23.84,101.52,105.69,95.6
5622,KWT,2018,101.26,42.28,101.27,109.1,90.15
5623,KWT,2019,101.99,115.26,102.0,100.01,104.82
5624,KWT,2020,92.34,116.42,92.41,101.13,80.03
5625,KWT,2021,90.35,92.31,90.47,102.7,73.11
5626,KWT,2022,93.53,96.11,93.63,110.02,70.35
5627,KWT,2023,93.43,104.43,93.51,105.01,77.18
5628,LAO,1961,23.18,35.48,23.92,52.0,22.02
5629,LAO,1962,22.14,32.81,23.07,52.65,21.06
5630,LAO,1963,22.06,32.59,22.95,51.77,20.99
5631,LAO,1964,27.93,44.98,29.32,59.34,27.28
5632,LAO,1965,27.82,44.38,28.96,62.32,26.69
5633,LAO,1966,28.1,44.1,29.41,66.82,26.87
5634,LAO,1967,29.34,46.37,31.3,71.95,28.53
5635,LAO,1968,27.77,43.18,29.82,68.39,27.2
5636,LAO,1969,29.98,48.9,31.74,65.31,29.46
5637,LAO,1970,29.42,48.13,31.17,62.31,29.06
5638,LAO,1971,26.69,42.3,28.61,58.98,26.55
5639,LAO,1972,26.0,41.58,27.59,53.2,25.85
5640,LAO,1973,26.21,43.85,27.88,45.29,26.7
5641,LAO,1974,26.07,43.84,27.84,43.71,26.76
5642,LAO,1975,24.99,43.14,26.61,39.7,25.72
5643,LAO,1976,20.67,30.96,23.82,43.97,22.45
5644,LAO,1977,21.33,31.96,25.11,42.59,23.92
5645,LAO,1978,21.71,32.68,21.9,42.67,20.49
5646,LAO,1979,25.02,38.38,27.39,47.85,26.0
5647,LAO,1980,29.08,45.49,29.69,56.7,27.85
5648,LAO,1981,30.84,48.81,31.43,59.38,29.53
5649,LAO,1982,29.43,45.14,30.32,59.37,28.35
5650,LAO,1983,29.16,44.25,29.48,61.12,27.33
5651,LAO,1984,32.46,51.61,32.68,63.72,30.57
5652,LAO,1985,32.85,52.97,32.39,63.16,30.3
5653,LAO,1986,32.99,53.63,32.38,66.5,30.06
5654,LAO,1987,28.96,43.44,29.17,68.21,26.52
5655,LAO,1988,25.55,35.46,26.15,58.48,23.96
5656,LAO,1989,30.72,47.75,31.2,62.64,29.06
5657,LAO,1990,32.0,49.63,33.45,63.98,31.38
5658,LAO,1991,27.75,39.82,29.02,67.68,26.39
5659,LAO,1992,31.07,47.15,32.19,69.81,29.63
5660,LAO,1993,28.19,38.18,29.85,74.22,26.84
5661,LAO,1994,32.53,46.83,33.77,76.48,30.86
5662,LAO,1995,29.16,41.08,30.2,87.4,26.31
5663,LAO,1996,28.92,40.41,29.72,85.75,25.91
5664,LAO,1997,32.02,46.29,32.76,89.36,28.92
5665,LAO,1998,33.14,46.26,33.68,91.31,29.76
5666,LAO,1999,39.01,56.53,38.86,101.05,34.64
5667,LAO,2000,42.95,58.42,43.58,90.67,40.38
5668,LAO,2001,43.9,60.77,43.79,96.32,40.22
5669,LAO,2002,48.18,62.01,47.66,100.48,44.07
5670,LAO,2003,46.48,60.28,45.84,109.13,41.54
5671,LAO,2004,47.64,63.89,47.34,109.76,43.1
5672,LAO,2005,49.69,65.94,48.99,111.89,44.71
5673,LAO,2006,50.6,68.09,49.68,115.28,45.22
5674,LAO,2007,53.86,70.95,52.68,115.81,48.39
5675,LAO,2008,56.3,80.73,55.49,115.09,51.44
5676,LAO,2009,60.78,83.76,60.51,103.63,57.58
5677,LAO,2010,64.09,79.61,65.3,111.75,62.14
5678,LAO,2011,71.36,79.2,71.99,125.31,68.37
5679,LAO,2012,75.47,87.51,75.62,117.73,72.76
5680,LAO,2013,77.23,85.67,77.49,89.34,76.68
5681,LAO,2014,91.24,98.93,91.49,85.84,91.88
5682,LAO,2015,104.65,100.65,104.4,111.93,103.89
5683,LAO,2016,104.11,100.42,104.1,102.24,104.23
5684,LAO,2017,97.94,92.98,96.93,118.44,95.47
5685,LAO,2018,96.08,80.46,97.27,96.57,97.32
5686,LAO,2019,97.69,76.4,99.15,162.17,94.86
5687,LAO,2020,98.8,73.9,100.47,157.99,96.57
5688,LAO,2021,97.85,70.95,99.77,165.81,95.28
5689,LAO,2022,103.7,71.12,106.61,159.97,102.99
5690,LAO,2023,110.66,74.41,114.47,165.85,110.98
5691,LBN,1961,103.23,184.31,104.14,67.63,116.1
5692,LBN,1962,95.56,196.77,96.74,77.88,102.92
5693,LBN,1963,103.45,151.79,104.41,81.66,111.86
5694,LBN,1964,105.18,153.57,106.92,91.34,112.02
5695,LBN,1965,102.77,136.1,104.24,93.79,107.66
5696,LBN,1966,99.74,158.02,101.33,106.59,99.61
5697,LBN,1967,114.75,146.78,115.93,101.84,120.55
5698,LBN,1968,107.89,101.27,109.19,97.32,113.08
5699,LBN,1969,91.0,67.01,92.55,90.22,93.31
5700,LBN,1970,99.77,80.7,101.27,92.17,104.25
5701,LBN,1971,107.46,76.15,109.1,92.22,114.62
5702,LBN,1972,114.4,109.4,116.12,97.97,122.06
5703,LBN,1973,102.82,91.88,104.64,91.75,108.87
5704,LBN,1974,117.18,126.06,118.51,89.6,127.98
5705,LBN,1975,92.0,109.66,92.25,76.51,97.41
5706,LBN,1976,81.35,72.02,82.2,44.13,94.67
5707,LBN,1977,82.32,79.06,82.59,47.65,94.03
5708,LBN,1978,96.61,71.73,96.59,69.11,105.6
5709,LBN,1979,102.0,60.61,102.08,98.11,103.38
5710,LBN,1980,114.07,36.0,113.91,119.17,112.18
5711,LBN,1981,102.27,34.75,102.07,117.85,96.9
5712,LBN,1982,116.59,35.28,116.09,120.47,114.65
5713,LBN,1983,110.84,31.03,110.39,116.71,108.32
5714,LBN,1984,109.07,28.89,108.55,110.72,107.84
5715,LBN,1985,115.06,37.42,114.28,106.69,116.76
5716,LBN,1986,121.59,49.19,120.56,105.25,125.57
5717,LBN,1987,134.68,73.38,133.32,105.17,142.54
5718,LBN,1988,134.1,74.59,132.68,102.95,142.42
5719,LBN,1989,139.19,79.52,137.48,98.95,150.1
5720,LBN,1990,147.29,75.46,145.41,101.17,159.9
5721,LBN,1991,165.4,80.01,163.22,105.94,181.99
5722,LBN,1992,166.93,83.13,164.84,104.45,184.63
5723,LBN,1993,158.6,74.41,157.22,102.77,175.06
5724,LBN,1994,163.77,71.27,162.48,104.63,181.43
5725,LBN,1995,173.85,87.66,172.97,102.98,195.9
5726,LBN,1996,179.5,80.78,179.1,113.36,200.64
5727,LBN,1997,155.89,76.2,155.83,122.68,166.69
5728,LBN,1998,144.42,88.08,144.52,126.89,150.3
5729,LBN,1999,140.26,78.27,140.64,127.87,144.83
5730,LBN,2000,139.35,103.3,139.42,134.67,140.97
