,ISO3,year,temp_mean,precip_total,humidity_mean
8403,JPN,1958,13.897571818033896,130.43102066330903,10.151492039362592
8404,JPN,1959,14.311634318033896,148.81115150092228,10.478994806607565
8405,JPN,1960,13.831099446614587,116.52697123918188,10.130773981412256
8406,JPN,1961,14.037533060709563,125.70486660115421,10.464006980260216
8407,JPN,1962,13.521752929687636,130.73450783304,9.962167580922442
8408,JPN,1963,13.430126444498683,128.01045788546614,10.106302301088961
8409,JPN,1964,13.986042277018157,126.88591164987879,10.327024181683862
8410,JPN,1965,13.141748046874852,129.81513304839606,9.664117733637497
8411,JPN,1966,13.782197570800804,137.94541141032823,10.122770905494686
8412,JPN,1967,13.61835632324221,129.00411381633603,10.076005816459654
8413,JPN,1968,13.400567626953091,129.10048873163763,9.784112334251406
8414,JPN,1969,13.31329243977865,127.72602540644581,9.737897038459776
8415,JPN,1970,13.153568522135458,125.81226569454886,9.81325976053873
8416,JPN,1971,13.242880757649743,120.85078343352504,9.731084307034807
8417,JPN,1972,13.733583068847736,147.18746980724976,9.939462860425317
8418,JPN,1973,13.588639831542821,126.3157695539121,9.90996682643891
8419,JPN,1974,13.20964457194026,136.30487117734452,9.810289859771723
8420,JPN,1975,13.617590840657556,158.82743951076623,10.197683850924173
8421,JPN,1976,13.201826985676917,152.37496066583844,9.776006698608404
8422,JPN,1977,13.711536661783782,128.9790522750991,10.166342477003738
8423,JPN,1978,13.847299194335903,123.86736628468498,10.1879512866338
8424,JPN,1979,14.176258341471339,157.3259583256004,10.260188897450767
8425,JPN,1980,13.24268747965499,148.73807319871736,9.845600247383121
8426,JPN,1981,13.014833068847679,108.86852224211903,9.504289805889128
8427,JPN,1982,13.679157511393328,94.21973927510408,9.645597100257877
8428,JPN,1983,13.451933797200411,102.14651510977998,9.725561618804935
8429,JPN,1984,13.041507975260458,74.71092624291485,9.530159076054892
8430,JPN,1985,13.723629252115813,91.12431367248064,9.83521781365077
